file_name,publishable,features,evaluation_results,errors
P038.pdf,No,"[0.11271568387746811, 1, 0.09008387476205826, 1, 0.1389445662498474, 1, 1, 0.4391394853591919, 1, 0.888245701789856]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.11271568387746811, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.09008387476205826, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1389445662498474, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results have shown that the use of specific meditation techniques can, in fact, alter the', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4391394853591919, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'conclusion, the study of caffeine diffusion patterns in holographically prepared espresso foam is a', 'factual_verification': 'Verified', 'coherence_with_overall': 0.888245701789856, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P033.pdf,Yes,"[0.25637346506118774, 1, 0.2212301343679428, 1, 0.31868410110473633, 1, 0.4511391520500183, 1, 0, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.25637346506118774, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2212301343679428, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results further.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.31868410110473633, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}, 'Conclusion': {'summary': 'Conclusions and Future Work', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4511391520500183, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': []}"
P027.pdf,Yes,"[0.18555624783039093, 1, 0.18690058588981628, 1, 0.19115892052650452, 1, 1, 0.8390949964523315, 1, 0.238953098654747]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.18555624783039093, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.18690058588981628, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.19115892052650452, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results are obtained on a Twitter sentiment analysis task.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.8390949964523315, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.238953098654747, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P025.pdf,Yes,"[0.014903901144862175, 1, 0.039151862263679504, 1, 0.9647883176803589, 1, 0.014112556353211403, 1, 0.06281699985265732, 1]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.014903901144862175, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.039151862263679504, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results have been obtained by parametric scene parsing techniques on datasets with a', 'factual_verification': 'Verified', 'coherence_with_overall': 0.9647883176803589, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Discussion': {'summary': 'Discussion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.014112556353211403, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}, 'Conclusion': {'summary': 'conclusion. An', 'factual_verification': 'Verified', 'coherence_with_overall': 0.06281699985265732, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': []}"
P013.pdf,No,"[0.33577772974967957, 1, 0.40974169969558716, 1, 0.5253770351409912, 1, 1, 0.5723860263824463, 1, 0.3571386933326721]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.33577772974967957, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.40974169969558716, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5253770351409912, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results in many domains, among', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5723860263824463, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3571386933326721, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P063.pdf,Yes,"[0.2713841199874878, 1, 0.3514660596847534, 1, 0.15012848377227783, 1, 0.6690634489059448, 1, 0, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2713841199874878, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3514660596847534, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'Results', 'factual_verification': 'Verified', 'coherence_with_overall': 0.15012848377227783, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}, 'Discussion': {'summary': 'discussion to overcome this barrier.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.6690634489059448, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': []}"
P020.pdf,Yes,"[0.3050786852836609, 1, 0.1500471532344818, 1, 0.06817346066236496, 1, 1, 0.7448017597198486, 1, 0.6032229065895081]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3050786852836609, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1500471532344818, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.06817346066236496, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results, particularly in the context of amyloidogenic diseases,', 'factual_verification': 'Verified', 'coherence_with_overall': 0.7448017597198486, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Discussion': {'summary': 'discussions about the potential for life on other planets and the possibility of', 'factual_verification': 'Verified', 'coherence_with_overall': 0.6032229065895081, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.14894381165504456, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P074.pdf,No,"[0.26242464780807495, 1, 0.3657562732696533, 1, 0.5104400515556335, 1, 1, 0.2012655884027481, 1, 0.3621721863746643]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.26242464780807495, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3657562732696533, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5104400515556335, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2012655884027481, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3621721863746643, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P018.pdf,No,"[0.5153418183326721, 1, 0.41450929641723633, 1, 0.4951613247394562, 1, 1, 0.5850260853767395, 1, 0.5306238532066345]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5153418183326721, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.41450929641723633, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4951613247394562, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results demonstrate', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5850260853767395, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5306238532066345, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P042.pdf,Yes,"[-0.02509685978293419, 1, -0.03159843385219574, 1, 0.8757030963897705, 1, -0.011890205554664135, 1, -0.017412103712558746, 1]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': -0.02509685978293419, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': -0.03159843385219574, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results in smoother transformations on lower-quality images.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.8757030963897705, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Discussion': {'summary': 'Discussion and Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': -0.011890205554664135, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': -0.017412103712558746, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': []}"
P044.pdf,Yes,"[0.18568915128707886, 1, 0.10401061177253723, 1, 0.7817611694335938, 1, 0.20143942534923553, 1, 0, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.18568915128707886, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.10401061177253723, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results archived at the University of Utah, which include several parameters', 'factual_verification': 'Verified', 'coherence_with_overall': 0.7817611694335938, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.20143942534923553, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': []}"
P024.pdf,No,"[0.43419355154037476, 1, 0.4028571844100952, 1, 0.5318940877914429, 1, 1, 0.5272374153137207, 1, 0.4518110156059265]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.43419355154037476, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4028571844100952, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5318940877914429, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results provide valuable', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5272374153137207, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4518110156059265, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P028.pdf,Yes,"[0.3680841028690338, 1, 0.2812478542327881, 1, 0.21280065178871155, 1, 0.32881098985671997, 1, 0, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3680841028690338, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2812478542327881, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'Results', 'factual_verification': 'Verified', 'coherence_with_overall': 0.21280065178871155, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.32881098985671997, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': []}"
P006.pdf,No,"[0.13767558336257935, 1, 0.09122689068317413, 1, 0.09511403739452362, 1, 1, 0.484745055437088, 1, 0.7130090594291687]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.13767558336257935, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.09122689068317413, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.09511403739452362, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results showed that certain genres of music, particularly', 'factual_verification': 'Verified', 'coherence_with_overall': 0.484745055437088, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'conclusion, our study has revealed a fascinating world of microbial diversity in marine ecosystems,', 'factual_verification': 'Verified', 'coherence_with_overall': 0.7130090594291687, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P040.pdf,No,"[0.34458398818969727, 1, 0.39990153908729553, 1, 0.7484270334243774, 1, 7, 0.24297307431697845, 1, 0.33268073201179504]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.34458398818969727, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.39990153908729553, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'methodology provides immediate feedback, enabling real-time iterations', 'factual_verification': 'Verified', 'coherence_with_overall': 0.7484270334243774, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results to directly', 'factual_verification': 'Verified', 'coherence_with_overall': 0.24297307431697845, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Discussion': {'summary': 'Discussion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.33268073201179504, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P001.pdf,No,"[0.45297253131866455, 1, 0.4722287058830261, 1, 0.4881298542022705, 1, 1, 0.3131011128425598, 1, 0.5787944197654724]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.45297253131866455, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4722287058830261, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4881298542022705, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'Results', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3131011128425598, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}, 'Conclusion': {'summary': 'Conclusions', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5787944197654724, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P014.pdf,Yes,"[0.276544988155365, 1, 0.15763065218925476, 1, 0.41127341985702515, 1, 2, 0.8808993101119995, 1, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.276544988155365, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.15763065218925476, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'methodology behind', 'factual_verification': 'Verified', 'coherence_with_overall': 0.41127341985702515, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results demonstrate substantial improvements compared to the established', 'factual_verification': 'Verified', 'coherence_with_overall': 0.8808993101119995, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P032.pdf,No,"[0.19461017847061157, 1, 0.0704292356967926, 1, 0.16538143157958984, 1, 1, 0.39454710483551025, 1, 0.9075789451599121]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.19461017847061157, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0704292356967926, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16538143157958984, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results were astounding, revealing a statistically', 'factual_verification': 'Verified', 'coherence_with_overall': 0.39454710483551025, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'conclusion, the investigation of water has led to a number of groundbreaking discoveries and', 'factual_verification': 'Verified', 'coherence_with_overall': 0.9075789451599121, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P017.pdf,Yes,"[0.2784104347229004, 1, 0.206878662109375, 1, 0.2302406281232834, 1, 0.6236100196838379, 1, 0.2703552842140198, 1]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2784104347229004, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.206878662109375, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2302406281232834, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}, 'Discussion': {'summary': 'discussions about a particular shot may continue', 'factual_verification': 'Verified', 'coherence_with_overall': 0.6236100196838379, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2703552842140198, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': []}"
P022.pdf,Yes,"[0.09980130940675735, 1, 0.946316123008728, 1, 0.24855533242225647, 1, 1, 0.5370286703109741, 1, 0.1278846561908722]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.09980130940675735, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'introduction of drone dance rituals, characterized by intricate patterns of movement', 'factual_verification': 'Verified', 'coherence_with_overall': 0.946316123008728, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.24855533242225647, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results showed that the drones were able to adapt to', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5370286703109741, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1278846561908722, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P010.pdf,Yes,"[0.10096841305494308, 1, 0.06623705476522446, 1, 0.4455057978630066, 1, 1, 0.7289005517959595, 1, 0.17759834229946136]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.10096841305494308, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.06623705476522446, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4455057978630066, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results demonstrate the superiority of our proposed method.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.7289005517959595, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.17759834229946136, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P023.pdf,Yes,"[0.1047096997499466, 1, 0.11125199496746063, 1, 0.7029043436050415, 1, 0.2345154881477356, 1, 0, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1047096997499466, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.11125199496746063, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results with state-of-the-art models.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.7029043436050415, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion and Future Work', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2345154881477356, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': []}"
P003.pdf,No,"[0.20667646825313568, 1, 0.2604143023490906, 1, 0.7568479776382446, 1, 11, 0.5922438502311707, 1, 0.3344976305961609]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.20667646825313568, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2604143023490906, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'methodology, though seemingly illogical, has been found to yield surprisingly coherent', 'factual_verification': 'Verified', 'coherence_with_overall': 0.7568479776382446, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results. Our research aims to', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5922438502311707, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3344976305961609, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P012.pdf,Yes,"[0.209738627076149, 1, 0.07892796397209167, 1, 0.625922441482544, 1, 4, 0.3622950315475464, 1, 0.10326842218637466]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.209738627076149, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.07892796397209167, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'methodology for determining scaling', 'factual_verification': 'Verified', 'coherence_with_overall': 0.625922441482544, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results using both specifications.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3622950315475464, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Discussion': {'summary': 'Discussion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.10326842218637466, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'conclusion drawn from Kaplan’s discovery that Noptimal ∝C0.73and Doptimal', 'factual_verification': 'Verified', 'coherence_with_overall': 0.6385443210601807, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P004.pdf,Yes,"[0.2434617429971695, 1, 0.24627593159675598, 1, 0.1768910437822342, 1, 0.26112160086631775, 1, 0, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2434617429971695, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.24627593159675598, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1768910437822342, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.26112160086631775, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': []}"
